Membership_Id,Check_In_Date,Check_In_Time,Check_Out_Time
"TY21F","2017-06-07 00:00:00,000","772","1144"
"TY21F","2017-04-16 00:00:00,000","856","1155"
"TY21F","2018-03-28 00:00:00,000","333","613"
"TD7DF","2017-11-12 00:00:00,000","387","418"
"TD7DF","2018-02-27 00:00:00,000","259","1128"
"TD7DF","2017-03-05 00:00:00,000","407","658"
"TD7DF","2017-03-18 00:00:00,000","764","1027"
"TD7DF","2018-01-26 00:00:00,000","748","956"
"TD7DF","2017-02-25 00:00:00,000","1173","1189"
"TD7DF","2017-08-02 00:00:00,000","1169","1195"
"TD7DF","2018-04-30 00:00:00,000","379","1104"
"1YHL3","2017-07-01 00:00:00,000","229","1183"
"1YHL3","2017-01-31 00:00:00,000","909","1079"
"1YHL3","2018-02-09 00:00:00,000","700","995"
"1YHL3","2017-11-07 00:00:00,000","331","627"
"1YHL3","2018-04-30 00:00:00,000","963","1094"
"1YHL3","2017-12-16 00:00:00,000","134","1197"
"1YHL3","2017-10-18 00:00:00,000","1004","1105"
"1YHL3","2017-02-09 00:00:00,000","1131","1175"
"1YHL3","2017-06-10 00:00:00,000","702","776"
"1YHL3","2017-03-22 00:00:00,000","462","582"
"1YHL3","2017-02-17 00:00:00,000","467","1020"
"1YHL3","2018-04-12 00:00:00,000","1179","1199"
"1YHL3","2017-08-11 00:00:00,000","167","497"
"1YHL3","2017-11-24 00:00:00,000","481","799"
"1YHL3","2017-03-28 00:00:00,000","673","1195"
"1YHL3","2017-01-12 00:00:00,000","252","838"
"1YHL3","2017-08-11 00:00:00,000","674","726"
"1YHL3","2017-05-10 00:00:00,000","227","345"
"1YHL3","2017-11-03 00:00:00,000","440","1111"
"1YHL3","2018-02-09 00:00:00,000","1096","1128"
"1YHL3","2017-11-02 00:00:00,000","865","1092"
"1YHL3","2017-07-09 00:00:00,000","822","1197"
"1YHL3","2017-05-03 00:00:00,000","656","907"
"O5U57","2017-11-17 00:00:00,000","474","492"
"O5U57","2017-07-12 00:00:00,000","915","1055"
"O5U57","2017-03-14 00:00:00,000","845","945"
"O5U57","2017-02-07 00:00:00,000","143","1107"
"E0ZJ2","2017-10-22 00:00:00,000","955","985"
"E0ZJ2","2018-02-03 00:00:00,000","111","841"
"E0ZJ2","2017-04-03 00:00:00,000","523","955"
"7MWHJ","2017-09-16 00:00:00,000","544","654"
"7MWHJ","2017-07-21 00:00:00,000","367","1094"
"7MWHJ","2017-04-05 00:00:00,000","1165","1177"
"7MWHJ","2017-05-27 00:00:00,000","903","1008"
"7MWHJ","2018-01-31 00:00:00,000","869","1052"
"7MWHJ","2017-07-13 00:00:00,000","308","405"
"7MWHJ","2017-04-02 00:00:00,000","348","1133"
"7MWHJ","2017-03-18 00:00:00,000","497","599"
"7MWHJ","2017-10-20 00:00:00,000","213","1035"
"7MWHJ","2017-04-14 00:00:00,000","228","1163"
"7MWHJ","2017-05-17 00:00:00,000","763","1154"
"7MWHJ","2017-04-09 00:00:00,000","573","1194"
"7MWHJ","2018-04-12 00:00:00,000","1116","1116"
"7MWHJ","2017-07-23 00:00:00,000","661","994"
"7MWHJ","2017-05-03 00:00:00,000","1129","1162"
"7MWHJ","2017-09-08 00:00:00,000","898","946"
"7MWHJ","2017-01-10 00:00:00,000","870","1031"
"7MWHJ","2017-01-19 00:00:00,000","499","676"
"7MWHJ","2018-01-12 00:00:00,000","690","1165"
"7MWHJ","2018-01-09 00:00:00,000","273","885"
"8I2HW","2017-01-02 00:00:00,000","67","259"
"8I2HW","2017-05-05 00:00:00,000","515","1133"
"8I2HW","2017-09-15 00:00:00,000","1051","1137"
"8I2HW","2017-09-05 00:00:00,000","622","627"
"8I2HW","2017-07-19 00:00:00,000","1101","1185"
"8I2HW","2017-04-23 00:00:00,000","1127","1127"
"8I2HW","2018-04-13 00:00:00,000","958","989"
"8I2HW","2017-04-22 00:00:00,000","1147","1189"
"8I2HW","2017-06-14 00:00:00,000","616","816"
"8I2HW","2017-11-10 00:00:00,000","698","912"
"8I2HW","2017-06-20 00:00:00,000","868","1069"
"8I2HW","2017-02-22 00:00:00,000","467","1052"
"8I2HW","2017-01-17 00:00:00,000","1161","1191"
"8I2HW","2017-08-04 00:00:00,000","473","893"
"8I2HW","2017-05-17 00:00:00,000","922","951"
"8I2HW","2018-03-17 00:00:00,000","63","557"
"R55GR","2017-07-18 00:00:00,000","41","741"
"R55GR","2017-10-23 00:00:00,000","203","532"
"R55GR","2017-11-22 00:00:00,000","839","899"
"R55GR","2017-10-03 00:00:00,000","189","589"
"R55GR","2017-11-04 00:00:00,000","469","996"
"R55GR","2017-07-03 00:00:00,000","876","1030"
"R55GR","2017-10-22 00:00:00,000","671","899"
"R55GR","2017-08-23 00:00:00,000","577","836"
"R55GR","2017-12-08 00:00:00,000","392","910"
"R55GR","2017-06-13 00:00:00,000","1170","1192"
"R55GR","2017-08-29 00:00:00,000","836","1154"
"R55GR","2017-09-14 00:00:00,000","273","889"
"R55GR","2018-04-20 00:00:00,000","1161","1196"
"R55GR","2017-04-29 00:00:00,000","66","153"
"R55GR","2017-11-25 00:00:00,000","258","933"
"R55GR","2018-02-14 00:00:00,000","610","1158"
"R55GR","2017-10-13 00:00:00,000","1192","1199"
"R55GR","2017-10-12 00:00:00,000","693","779"
"R55GR","2017-08-21 00:00:00,000","26","813"
"R55GR","2017-05-11 00:00:00,000","197","639"
"R55GR","2018-01-04 00:00:00,000","978","1111"
"R55GR","2017-11-27 00:00:00,000","663","923"
"R55GR","2017-12-13 00:00:00,000","516","632"
"2STMK","2017-07-28 00:00:00,000","622","782"
"2STMK","2017-01-11 00:00:00,000","906","1154"
"2STMK","2017-11-30 00:00:00,000","1070","1196"
"2STMK","2017-08-13 00:00:00,000","10","1123"
"2STMK","2017-05-16 00:00:00,000","1180","1185"
"2STMK","2018-01-16 00:00:00,000","447","1029"
"2STMK","2017-09-26 00:00:00,000","37","608"
"2STMK","2018-02-21 00:00:00,000","1159","1200"
"2STMK","2017-01-06 00:00:00,000","900","1003"
"2STMK","2018-03-18 00:00:00,000","1033","1088"
"2STMK","2017-07-03 00:00:00,000","1069","1133"
"C581L","2018-03-16 00:00:00,000","181","511"
"C581L","2017-09-14 00:00:00,000","201","923"
"C581L","2017-07-18 00:00:00,000","671","875"
"C581L","2017-07-30 00:00:00,000","543","647"
"C581L","2017-11-24 00:00:00,000","346","451"
"C581L","2017-11-28 00:00:00,000","248","658"
"C581L","2018-01-11 00:00:00,000","811","877"
"C581L","2017-11-04 00:00:00,000","422","470"
"C581L","2017-07-18 00:00:00,000","198","343"
"C581L","2018-02-04 00:00:00,000","682","1088"
"C581L","2018-01-27 00:00:00,000","503","734"
"C581L","2017-07-08 00:00:00,000","1058","1082"
"C581L","2018-03-24 00:00:00,000","1182","1192"
"C581L","2017-09-01 00:00:00,000","913","954"
"C581L","2017-03-02 00:00:00,000","688","774"
"C581L","2017-09-13 00:00:00,000","209","727"
"C581L","2018-04-29 00:00:00,000","481","707"
"C581L","2017-01-01 00:00:00,000","23","1071"
"C581L","2018-01-04 00:00:00,000","223","767"
"C581L","2017-01-07 00:00:00,000","244","635"
"C581L","2018-04-30 00:00:00,000","76","642"
"C581L","2018-03-10 00:00:00,000","113","882"
"C581L","2017-08-03 00:00:00,000","939","985"
"C581L","2017-02-18 00:00:00,000","802","882"
"C581L","2017-06-08 00:00:00,000","359","1180"
"C581L","2017-12-07 00:00:00,000","395","757"
"C581L","2017-07-09 00:00:00,000","902","1101"
"C581L","2017-07-05 00:00:00,000","805","923"
"C581L","2017-08-01 00:00:00,000","965","1131"
"C581L","2017-07-20 00:00:00,000","980","1052"
"WF7P1","2017-09-14 00:00:00,000","575","734"
"WF7P1","2017-03-12 00:00:00,000","872","1061"
"WF7P1","2018-02-24 00:00:00,000","306","702"
"WF7P1","2018-01-19 00:00:00,000","82","803"
"WF7P1","2017-06-28 00:00:00,000","906","1087"
"WF7P1","2017-05-09 00:00:00,000","1192","1200"
"WF7P1","2018-03-29 00:00:00,000","352","1122"
"WF7P1","2018-03-16 00:00:00,000","1039","1180"
"WF7P1","2017-06-19 00:00:00,000","815","870"
"WF7P1","2017-03-21 00:00:00,000","1016","1119"
"WF7P1","2017-04-12 00:00:00,000","1031","1074"
"WF7P1","2017-08-04 00:00:00,000","24","650"
"WF7P1","2017-07-27 00:00:00,000","1074","1122"
"WF7P1","2017-08-09 00:00:00,000","636","866"
"WF7P1","2017-11-23 00:00:00,000","873","1165"
"WF7P1","2017-05-10 00:00:00,000","1064","1092"
"WF7P1","2018-02-25 00:00:00,000","259","576"
"WF7P1","2018-04-08 00:00:00,000","442","619"
"WF7P1","2017-10-10 00:00:00,000","616","681"
"WF7P1","2017-07-07 00:00:00,000","399","691"
"WF7P1","2017-06-16 00:00:00,000","529","588"
"WF7P1","2017-12-16 00:00:00,000","1004","1169"
"WF7P1","2017-05-16 00:00:00,000","356","790"
"WF7P1","2017-05-01 00:00:00,000","830","1167"
"WF7P1","2017-05-27 00:00:00,000","5","788"
"WF7P1","2018-01-18 00:00:00,000","309","444"
"WF7P1","2017-07-06 00:00:00,000","319","901"
"MORMA","2017-07-21 00:00:00,000","694","704"
"MORMA","2017-04-01 00:00:00,000","1104","1191"
"MORMA","2017-06-04 00:00:00,000","1056","1068"
"MORMA","2017-01-06 00:00:00,000","995","1035"
"MORMA","2017-09-24 00:00:00,000","573","802"
"MORMA","2017-07-27 00:00:00,000","230","527"
"MORMA","2017-06-03 00:00:00,000","424","960"
"MORMA","2018-02-12 00:00:00,000","354","1048"
"MORMA","2017-02-28 00:00:00,000","13","222"
"MORMA","2017-11-19 00:00:00,000","648","1153"
"MORMA","2017-09-17 00:00:00,000","93","1130"
"MORMA","2017-03-10 00:00:00,000","882","1172"
"MORMA","2018-04-11 00:00:00,000","1158","1179"
"MORMA","2017-06-29 00:00:00,000","654","1107"
"MORMA","2017-12-28 00:00:00,000","988","1156"
"MORMA","2018-05-01 00:00:00,000","1029","1183"
"MORMA","2018-03-30 00:00:00,000","554","1153"
"MORMA","2017-08-18 00:00:00,000","496","544"
"MORMA","2017-03-13 00:00:00,000","650","1060"
"MORMA","2017-10-09 00:00:00,000","957","1063"
"MORMA","2018-03-04 00:00:00,000","984","1112"
"MORMA","2018-01-24 00:00:00,000","379","385"
"MORMA","2017-02-13 00:00:00,000","485","491"
"MORMA","2017-01-17 00:00:00,000","737","982"
"MORMA","2017-10-23 00:00:00,000","520","673"
"MORMA","2017-12-10 00:00:00,000","486","983"
"48Z38","2017-06-11 00:00:00,000","813","1122"
"48Z38","2017-12-12 00:00:00,000","1150","1153"
"48Z38","2017-08-20 00:00:00,000","919","921"
"48Z38","2018-03-14 00:00:00,000","315","1150"
"48Z38","2017-01-20 00:00:00,000","482","1138"
"F3U8A","2018-04-23 00:00:00,000","828","946"
"F3U8A","2017-09-18 00:00:00,000","641","739"
"F3U8A","2017-06-04 00:00:00,000","1038","1047"
"F3U8A","2018-02-19 00:00:00,000","735","1111"
"F3U8A","2018-03-15 00:00:00,000","481","951"
"F3U8A","2017-08-27 00:00:00,000","392","629"
"F3U8A","2018-04-07 00:00:00,000","176","902"
"F3U8A","2017-05-05 00:00:00,000","1046","1047"
"F3U8A","2017-08-15 00:00:00,000","346","488"
"F3U8A","2017-05-30 00:00:00,000","1155","1157"
"F3U8A","2017-10-20 00:00:00,000","621","1049"
"F3U8A","2018-03-20 00:00:00,000","79","939"
"F3U8A","2017-09-12 00:00:00,000","500","694"
"F3U8A","2017-06-01 00:00:00,000","748","1158"
"F3U8A","2017-08-23 00:00:00,000","132","454"
"F3U8A","2017-04-27 00:00:00,000","619","1094"
"F3U8A","2018-03-12 00:00:00,000","150","280"
"F3U8A","2017-09-19 00:00:00,000","253","1187"
"F3U8A","2018-01-19 00:00:00,000","499","808"
"F3U8A","2018-03-24 00:00:00,000","608","1071"
"F3U8A","2017-08-14 00:00:00,000","105","1056"
"F3U8A","2017-10-29 00:00:00,000","1190","1198"
"F3U8A","2018-03-11 00:00:00,000","241","821"
"F3U8A","2018-02-23 00:00:00,000","851","1124"
"F3U8A","2017-07-31 00:00:00,000","137","718"
"F3U8A","2017-09-13 00:00:00,000","808","1161"
"F3U8A","2017-02-03 00:00:00,000","701","1193"
"F3U8A","2017-07-13 00:00:00,000","74","756"
"F3U8A","2018-01-28 00:00:00,000","301","670"
"NF4S2","2017-10-30 00:00:00,000","27","367"
"NF4S2","2017-04-12 00:00:00,000","631","1147"
"NF4S2","2017-12-20 00:00:00,000","139","1106"
"3JP0X","2018-04-26 00:00:00,000","189","285"
"3JP0X","2017-03-31 00:00:00,000","32","827"
"3JP0X","2017-10-02 00:00:00,000","713","1151"
"3JP0X","2018-02-26 00:00:00,000","830","881"
"3JP0X","2017-09-06 00:00:00,000","860","939"
"3JP0X","2018-02-09 00:00:00,000","942","1055"
"3JP0X","2017-01-10 00:00:00,000","707","1187"
"3JP0X","2018-04-27 00:00:00,000","79","1085"
"3JP0X","2018-04-18 00:00:00,000","759","915"
"3JP0X","2018-02-24 00:00:00,000","753","932"
"3JP0X","2017-11-01 00:00:00,000","197","827"
"3JP0X","2017-05-17 00:00:00,000","310","480"
"3JP0X","2017-03-01 00:00:00,000","920","1036"
"3JP0X","2017-07-20 00:00:00,000","773","1009"
"3JP0X","2018-03-06 00:00:00,000","906","1138"
"3JP0X","2018-01-20 00:00:00,000","544","1134"
"3JP0X","2017-09-02 00:00:00,000","558","632"
"3JP0X","2017-06-13 00:00:00,000","1103","1116"
"3JP0X","2017-02-26 00:00:00,000","108","1074"
"3JP0X","2018-01-13 00:00:00,000","120","356"
"3JP0X","2017-10-23 00:00:00,000","546","1129"
"3JP0X","2017-07-01 00:00:00,000","932","1156"
"3JP0X","2017-07-07 00:00:00,000","163","223"
"3JP0X","2017-01-01 00:00:00,000","154","609"
"3JP0X","2017-05-14 00:00:00,000","654","822"
"3JP0X","2017-07-08 00:00:00,000","9","837"
"3JP0X","2017-06-23 00:00:00,000","1061","1166"
"3JP0X","2018-01-22 00:00:00,000","909","1186"
"3JP0X","2017-05-30 00:00:00,000","87","103"
"3BRSC","2017-04-25 00:00:00,000","1159","1175"
"3BRSC","2018-04-26 00:00:00,000","151","255"
"3BRSC","2017-03-13 00:00:00,000","576","896"
"3BRSC","2017-12-18 00:00:00,000","761","914"
"3BRSC","2017-03-13 00:00:00,000","1109","1156"
"3BRSC","2017-03-18 00:00:00,000","218","864"
"3BRSC","2017-08-11 00:00:00,000","310","605"
"3BRSC","2017-12-06 00:00:00,000","813","995"
"3BRSC","2017-06-29 00:00:00,000","494","831"
"3BRSC","2017-03-27 00:00:00,000","88","1192"
"3BRSC","2018-01-15 00:00:00,000","354","825"
"RMX31","2018-01-17 00:00:00,000","712","786"
"58636","2017-08-06 00:00:00,000","1029","1186"
"58636","2018-02-20 00:00:00,000","868","1162"
"58636","2018-02-19 00:00:00,000","248","782"
"58636","2017-07-27 00:00:00,000","22","488"
"58636","2017-01-17 00:00:00,000","605","871"
"58636","2018-02-23 00:00:00,000","751","930"
"58636","2018-01-21 00:00:00,000","733","957"
"58636","2017-05-08 00:00:00,000","1195","1199"
"58636","2017-05-04 00:00:00,000","722","1188"
"58636","2017-01-27 00:00:00,000","215","728"
"58636","2017-10-31 00:00:00,000","161","373"
"58636","2018-03-05 00:00:00,000","523","546"
"58636","2018-01-20 00:00:00,000","362","943"
"58636","2017-06-10 00:00:00,000","752","832"
"58636","2017-02-15 00:00:00,000","422","855"
"58636","2017-04-13 00:00:00,000","154","261"
"58636","2017-04-22 00:00:00,000","570","1196"
"58636","2017-11-03 00:00:00,000","137","664"
"58636","2017-05-15 00:00:00,000","913","1062"
"58636","2017-03-08 00:00:00,000","395","1053"
"58636","2017-04-11 00:00:00,000","712","845"
"58636","2018-04-19 00:00:00,000","1034","1100"
"58636","2017-10-03 00:00:00,000","145","933"
"58636","2017-04-06 00:00:00,000","1167","1175"
"58636","2017-12-01 00:00:00,000","902","1058"
"58636","2017-12-20 00:00:00,000","1158","1168"
"58636","2017-02-18 00:00:00,000","296","364"
"58636","2017-08-30 00:00:00,000","541","1129"
"NB387","2017-11-16 00:00:00,000","508","877"
"NB387","2017-01-24 00:00:00,000","1055","1064"
"NB387","2017-08-19 00:00:00,000","191","430"
"NB387","2017-11-08 00:00:00,000","297","862"
"NB387","2017-02-10 00:00:00,000","1181","1188"
"NB387","2017-05-25 00:00:00,000","344","448"
"NB387","2017-07-24 00:00:00,000","1002","1142"
"NB387","2017-01-19 00:00:00,000","671","1153"
"NB387","2017-08-18 00:00:00,000","568","1171"
"NB387","2017-02-27 00:00:00,000","448","1093"
"NB387","2017-10-21 00:00:00,000","71","630"
"NB387","2017-06-25 00:00:00,000","366","647"
"NB387","2018-04-18 00:00:00,000","734","867"
"NB387","2017-08-10 00:00:00,000","662","1182"
"NB387","2018-02-11 00:00:00,000","866","1185"
"NB387","2017-10-29 00:00:00,000","420","1077"
"NB387","2017-06-21 00:00:00,000","930","1168"
"NB387","2017-01-22 00:00:00,000","971","1021"
"NB387","2017-03-04 00:00:00,000","828","1189"
"NB387","2017-12-04 00:00:00,000","212","884"
"NB387","2017-07-14 00:00:00,000","447","986"
"NB387","2017-04-17 00:00:00,000","555","742"
"NB387","2017-10-23 00:00:00,000","368","719"
"NB387","2017-03-03 00:00:00,000","205","356"
"J4ML1","2018-01-14 00:00:00,000","873","928"
"J4ML1","2017-11-04 00:00:00,000","1113","1165"
"J4ML1","2018-02-26 00:00:00,000","324","814"
"J4ML1","2017-01-12 00:00:00,000","224","832"
"J4ML1","2017-12-21 00:00:00,000","520","715"
"J4ML1","2018-01-03 00:00:00,000","28","925"
"J4ML1","2017-04-21 00:00:00,000","840","1117"
"J4ML1","2017-05-25 00:00:00,000","58","341"
"J4ML1","2017-11-29 00:00:00,000","894","977"
"J4ML1","2018-04-04 00:00:00,000","537","846"
"J4ML1","2017-04-05 00:00:00,000","1059","1082"
"J4ML1","2017-06-29 00:00:00,000","29","810"
"J4ML1","2018-01-08 00:00:00,000","1184","1190"
"J4ML1","2017-04-18 00:00:00,000","1200","1200"
"J4ML1","2017-03-12 00:00:00,000","1126","1162"
"J4ML1","2017-09-10 00:00:00,000","595","1089"
"J4ML1","2017-10-13 00:00:00,000","988","1071"
"J4ML1","2017-04-17 00:00:00,000","290","1168"
"J4ML1","2017-03-19 00:00:00,000","1134","1176"
"MN1KI","2017-03-12 00:00:00,000","974","1019"
"MN1KI","2017-01-15 00:00:00,000","1001","1069"
"MN1KI","2017-07-18 00:00:00,000","950","958"
"MN1KI","2018-02-15 00:00:00,000","241","809"
"MN1KI","2017-10-07 00:00:00,000","1058","1100"
"MN1KI","2017-08-30 00:00:00,000","722","752"
"GE5Q8","2018-02-07 00:00:00,000","198","992"
"GE5Q8","2017-03-04 00:00:00,000","215","1000"
"GE5Q8","2018-03-04 00:00:00,000","987","1084"
"GE5Q8","2017-09-06 00:00:00,000","408","436"
"GE5Q8","2017-05-14 00:00:00,000","90","534"
"GE5Q8","2017-07-30 00:00:00,000","1063","1129"
"GE5Q8","2017-05-09 00:00:00,000","689","1183"
"GE5Q8","2018-03-11 00:00:00,000","311","362"
"GE5Q8","2018-04-05 00:00:00,000","53","861"
"GE5Q8","2018-01-09 00:00:00,000","367","959"
"GE5Q8","2017-10-27 00:00:00,000","1066","1179"
"GE5Q8","2017-10-26 00:00:00,000","194","489"
"GE5Q8","2017-07-28 00:00:00,000","404","995"
"GE5Q8","2018-02-21 00:00:00,000","1164","1180"
"GE5Q8","2017-09-23 00:00:00,000","520","580"
"GE5Q8","2018-02-08 00:00:00,000","114","693"
"GE5Q8","2017-07-11 00:00:00,000","890","1012"
"GE5Q8","2017-03-17 00:00:00,000","901","1040"
"GE5Q8","2017-05-15 00:00:00,000","925","998"
"ALP65","2017-03-27 00:00:00,000","783","1058"
"ALP65","2017-07-21 00:00:00,000","1039","1045"
"ALP65","2018-04-20 00:00:00,000","368","676"
"ALP65","2018-02-16 00:00:00,000","1062","1134"
"ALP65","2017-02-25 00:00:00,000","607","1162"
"ALP65","2017-03-18 00:00:00,000","1199","1199"
"ALP65","2017-12-15 00:00:00,000","142","707"
"ALP65","2017-09-26 00:00:00,000","1110","1186"
"ALP65","2018-03-11 00:00:00,000","292","719"
"ALP65","2017-08-18 00:00:00,000","72","111"
"ALP65","2017-09-30 00:00:00,000","387","1183"
"ALP65","2017-06-28 00:00:00,000","267","598"
"ALP65","2017-08-11 00:00:00,000","174","653"
"ALP65","2018-04-09 00:00:00,000","4","43"
"ALP65","2017-06-13 00:00:00,000","760","1039"
"ALP65","2017-10-09 00:00:00,000","216","1196"
"ALP65","2018-04-17 00:00:00,000","189","650"
"ALP65","2017-06-29 00:00:00,000","126","1080"
"ALP65","2017-03-05 00:00:00,000","1065","1109"
"ALP65","2017-01-14 00:00:00,000","113","293"
"ALP65","2017-08-16 00:00:00,000","33","41"
"ALP65","2017-11-30 00:00:00,000","466","1172"
"0T622","2017-10-17 00:00:00,000","881","1108"
"0T622","2017-12-07 00:00:00,000","256","320"
"0T622","2017-03-06 00:00:00,000","12","875"
"0T622","2018-03-09 00:00:00,000","486","727"
"0T622","2017-10-25 00:00:00,000","750","1162"
"0T622","2017-05-19 00:00:00,000","1011","1179"
"0T622","2018-03-13 00:00:00,000","321","589"
"0T622","2017-05-07 00:00:00,000","96","855"
"0T622","2017-08-17 00:00:00,000","1121","1131"
"0T622","2017-01-13 00:00:00,000","576","682"
"0T622","2017-04-21 00:00:00,000","1023","1156"
"0T622","2017-02-08 00:00:00,000","1127","1164"
"0T622","2018-02-05 00:00:00,000","648","978"
"8VM1U","2017-02-19 00:00:00,000","23","191"
"8VM1U","2018-04-27 00:00:00,000","818","943"
"8VM1U","2017-09-05 00:00:00,000","965","1115"
"8VM1U","2017-12-28 00:00:00,000","1157","1182"
"8VM1U","2018-03-20 00:00:00,000","796","1107"
"8VM1U","2017-01-30 00:00:00,000","472","1059"
"8VM1U","2018-04-23 00:00:00,000","779","779"
"8VM1U","2017-11-13 00:00:00,000","879","912"
"8VM1U","2017-07-29 00:00:00,000","690","1116"
"8VM1U","2018-04-04 00:00:00,000","1163","1195"
"8VM1U","2017-09-02 00:00:00,000","165","1118"
"5SPT1","2018-01-16 00:00:00,000","755","952"
"5SPT1","2017-06-12 00:00:00,000","98","493"
"5SPT1","2017-07-21 00:00:00,000","1193","1199"
"5SPT1","2017-01-13 00:00:00,000","1037","1136"
"5SPT1","2018-01-27 00:00:00,000","155","1178"
"5SPT1","2017-11-21 00:00:00,000","995","1157"
"5SPT1","2017-05-29 00:00:00,000","776","1188"
"5SPT1","2017-11-14 00:00:00,000","590","894"
"5SPT1","2018-03-16 00:00:00,000","890","1130"
"5SPT1","2017-12-21 00:00:00,000","414","647"
"5SPT1","2018-02-06 00:00:00,000","697","1102"
"5SPT1","2017-03-25 00:00:00,000","634","999"
"5SPT1","2017-11-23 00:00:00,000","100","704"
"5SPT1","2018-01-25 00:00:00,000","1135","1177"
"5SPT1","2017-11-22 00:00:00,000","25","1099"
"5SPT1","2017-12-02 00:00:00,000","634","812"
"5SPT1","2017-05-21 00:00:00,000","539","744"
"3S8Z0","2018-03-19 00:00:00,000","80","1006"
"3S8Z0","2017-03-05 00:00:00,000","287","489"
"3S8Z0","2017-08-28 00:00:00,000","517","583"
"3S8Z0","2017-02-10 00:00:00,000","815","948"
"3S8Z0","2018-02-17 00:00:00,000","754","1167"
"3S8Z0","2017-07-30 00:00:00,000","13","646"
"3S8Z0","2017-07-11 00:00:00,000","451","1154"
"3S8Z0","2017-01-12 00:00:00,000","485","1156"
"3S8Z0","2017-01-03 00:00:00,000","303","686"
"3S8Z0","2017-05-02 00:00:00,000","1110","1190"
"3S8Z0","2017-04-21 00:00:00,000","415","436"
"3S8Z0","2018-04-28 00:00:00,000","620","635"
"3S8Z0","2017-10-03 00:00:00,000","216","1032"
"3S8Z0","2017-10-12 00:00:00,000","676","841"
"3S8Z0","2018-01-11 00:00:00,000","985","1098"
"3S8Z0","2018-02-24 00:00:00,000","1029","1031"
"3S8Z0","2017-07-17 00:00:00,000","191","1061"
"3S8Z0","2017-09-22 00:00:00,000","759","949"
"3S8Z0","2017-12-16 00:00:00,000","269","681"
"3S8Z0","2018-04-26 00:00:00,000","701","918"
"3S8Z0","2018-03-10 00:00:00,000","692","925"
"3S8Z0","2017-10-27 00:00:00,000","812","920"
"3S8Z0","2018-01-07 00:00:00,000","827","1125"
"3S8Z0","2018-04-10 00:00:00,000","695","883"
"3S8Z0","2017-04-15 00:00:00,000","1196","1200"
"3S8Z0","2018-02-03 00:00:00,000","756","954"
"BL3KC","2017-12-07 00:00:00,000","761","1161"
"BL3KC","2017-04-03 00:00:00,000","693","1066"
"BL3KC","2017-05-11 00:00:00,000","375","418"
"BL3KC","2017-10-01 00:00:00,000","85","623"
"BL3KC","2017-11-18 00:00:00,000","105","963"
"BL3KC","2017-11-22 00:00:00,000","1071","1189"
"BL3KC","2017-04-18 00:00:00,000","476","1086"
"BL3KC","2017-11-09 00:00:00,000","420","1170"
"BL3KC","2017-08-09 00:00:00,000","1063","1101"
"BL3KC","2018-03-23 00:00:00,000","523","958"
"BL3KC","2018-04-06 00:00:00,000","1177","1183"
"BL3KC","2017-01-08 00:00:00,000","619","923"
"BL3KC","2018-03-26 00:00:00,000","935","1099"
"BL3KC","2018-04-11 00:00:00,000","225","598"
"BL3KC","2017-05-02 00:00:00,000","503","835"
"BL3KC","2017-03-30 00:00:00,000","600","938"
"BL3KC","2018-02-11 00:00:00,000","306","417"
"BL3KC","2017-03-12 00:00:00,000","1016","1089"
"BL3KC","2017-08-14 00:00:00,000","832","844"
"BL3KC","2018-01-11 00:00:00,000","479","992"
"BL3KC","2017-03-08 00:00:00,000","883","1091"
"BL3KC","2017-12-25 00:00:00,000","1152","1191"
"BL3KC","2017-08-07 00:00:00,000","263","886"
"BL3KC","2017-05-14 00:00:00,000","600","671"
"BL3KC","2017-12-28 00:00:00,000","1093","1127"
"BL3KC","2017-04-19 00:00:00,000","124","284"
"BL3KC","2017-10-21 00:00:00,000","1108","1193"
"BL3KC","2018-02-09 00:00:00,000","740","1176"
"BL3KC","2017-05-05 00:00:00,000","773","955"
"36646","2017-11-28 00:00:00,000","275","517"
"36646","2017-06-10 00:00:00,000","1033","1199"
"36646","2017-07-14 00:00:00,000","665","837"
"36646","2017-11-02 00:00:00,000","905","942"
"36646","2018-03-09 00:00:00,000","417","981"
"36646","2017-01-16 00:00:00,000","1199","1200"
"CGQ1A","2017-08-09 00:00:00,000","359","1128"
"CGQ1A","2017-04-26 00:00:00,000","426","1074"
"CGQ1A","2018-03-09 00:00:00,000","1129","1156"
"CGQ1A","2017-09-18 00:00:00,000","67","230"
"CGQ1A","2017-11-22 00:00:00,000","192","704"
"CGQ1A","2018-01-04 00:00:00,000","555","1045"
"CGQ1A","2017-07-02 00:00:00,000","414","672"
"CGQ1A","2017-07-15 00:00:00,000","690","942"
"CGQ1A","2017-06-03 00:00:00,000","1098","1104"
"CGQ1A","2018-01-05 00:00:00,000","83","1105"
"CGQ1A","2017-10-11 00:00:00,000","1150","1183"
"CGQ1A","2017-08-23 00:00:00,000","183","874"
"CGQ1A","2017-08-13 00:00:00,000","263","441"
"CGQ1A","2017-12-13 00:00:00,000","24","254"
"CGQ1A","2017-04-10 00:00:00,000","1100","1146"
"CGQ1A","2018-01-28 00:00:00,000","726","770"
"CGQ1A","2017-07-19 00:00:00,000","862","994"
"CGQ1A","2017-09-23 00:00:00,000","1049","1079"
"CGQ1A","2017-06-25 00:00:00,000","182","586"
"CGQ1A","2017-01-10 00:00:00,000","675","1032"
"CGQ1A","2018-02-09 00:00:00,000","878","1135"
